,User_name,Sentiment,User_flr,sText,Text
2020-06-22 09:14:11,jhontxu,0,1508,$NKE HTTPS://T.CO/ED8V7ZRY64,"#Markets

JP Morgan Raises Target Price On #Nike To $104 From $91 
$NKE https://t.co/Ed8v7zry64"
2020-06-22 09:14:55,ObviousInvestor,0,468,$NKE ,"Premarket is no longer a valid indicator..

 $AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $ZM $GILD $USO $NVDA $ROKU $BYND $SNAP #OOTT $TWTR $IBM $NKE $DJI $SHOP $SPOT"
2020-06-22 09:19:30,TeckAnalytics,0,482,$NKE ,"Updated TGT for best Buy Signals
$TSLA
$NVDA  $MU
$AMZN $MSFT
$BABA $NFLX
$ADBE #FF $AXP $IBM $CSCO $CVX $INTC $DD $DIS $MCD $MMM $PG $TRV $UNH $NKE $UTX $VZ $WBA $WYNN $XLNX $ACN $FB $NFLX $DLTR $EA $SPY $SPX $DJIA $HD $GS $BA $GDX $VZ $WDC $AMD $ADSK $V $CAT $JPM $AAPL $gold https://t.co/EEs8gI54Lf"
2020-06-22 09:19:32,c_labrinos,0,258,"$NKERT @OBVIOUSINVESTOR: PREMARKET IS NO LONGER A VALID INDICATOR..

 ","RT @ObviousInvestor: Premarket is no longer a valid indicator..

 $AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $S…"
2020-06-22 09:20:03,c_labrinos,1,258,"$NKERT @TECKANALYTICS: UPDATED TGT FOR BEST BUY SIGNALS
","RT @TeckAnalytics: Updated TGT for best Buy Signals
$TSLA
$NVDA  $MU
$AMZN $MSFT
$BABA $NFLX
$ADBE #FF $AXP $IBM $CSCO $CVX $INTC $DD $DIS…"
2020-06-22 09:20:38,Madkrs04,0,288,$NKE ,"#Denial #kills you #twice: At your #moment of #truth when you are not #physically #prepared &amp; it kills you a #second #time, when you are #psychologically #shattered by #fear, #helplessness, #horror &amp; #shame. $VNET $WMT $NIU $DKNG $AAPL $CNST $SMCI $SHLL $NKE $ADM $WDC $NI $CCOF https://t.co/M9OWaHwLte"
2020-06-22 09:24:28,StockMKTNewz,1,3212,"$NKE
BENCHMARK RAISED TARGET ON ","Stock moving analyst reports from this morning

JPM initiated Nikola $NKLA with neutral
UBS downgraded American Express $AXP to Sell
Jefferies initiated Draftkings $DKNG with buy
UBS upgraded Walmart $WMT to buy and raised price target on Nike $NKE
Benchmark raised target on $EA"
2020-06-22 09:24:46,Soriano310ms,0,521,$NKE ,Facebook's Advertising Boycott Is Gaining Steam @themotleyfool #stocks $FB $TMUS $DIS $BUD $VFC $DFS $MKC $NKE $PZZA $UN $TWTR $UBER $LYFT $DNTU.Y https://t.co/FgwpPADaHo
2020-06-22 09:27:21,Abkon187,0,147,$NKERT @PHARRIS667: ,"RT @pharris667: $AAPL PT RAISED TO $400 FROM $335 AT COWEN
$CHGG PT raised to $80.00 from $55.00 maintained Buy @ Jeffries
$LVGO KeyBanc Ma…"
2020-06-22 09:32:10,sbwcws,0,149,$NKE,"Nike price target raised to $104 from $91 at JPMorgan
$NKE"
2020-06-22 09:34:48,c_labrinos,0,258,$NKE ,RT @Soriano310ms: Facebook's Advertising Boycott Is Gaining Steam @themotleyfool #stocks $FB $TMUS $DIS $BUD $VFC $DFS $MKC $NKE $PZZA $UN…
2020-06-22 09:34:51,CQGThom,0,480,"$NKE, @CQGINC @CQGTHOM HTTPS://T.CO/M83LQZRIFO","$SPY Today (8:34 CST), the  best performer in the $DJIA is Nike. $NKE, @CQGInc @CQGThom https://t.co/m83LqZRiFo"
2020-06-22 09:35:34,c_labrinos,0,258,"$NKE, @CQGINC @CQGTHOM HTTPS://T.CO/M83LQZRIFO","RT @CQGThom: $SPY Today (8:34 CST), the  best performer in the $DJIA is Nike. $NKE, @CQGInc @CQGThom https://t.co/m83LqZRiFo"
2020-06-22 09:36:02,Caddy4P,-1,6,"$NKE

THESE HAD GONE NOWHERE FOR ME AND I JUST LOST PATIENCE.

NOW GOING TO CONSOLIDATE AROUND MY TECH WINNERS.
","Sold.
$MAR
$WBI
$ACN
$ATVI
$NKE

These had gone nowhere for me and I just lost patience.

Now going to consolidate around my tech winners.
$ZM
$SQ
$TWLO
$OKTA
$WORK
$AYX
$TTD
$DDOG
$FSLY
$CRWD"
2020-06-22 09:37:12,ObviousInvestor,0,468,$NKE ,"🌟 $APPL, $MSFT AND $WMT WILL SET THE PACE OF MARKET TODAY 

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $ZM $GILD $USO $NVDA $ROKU $BYND $SNAP #OOTT $TWTR $IBM $NKE $DJI $SHOP $SPOT"
2020-06-22 09:38:25,imroopesh,-1,283,$NKE HAS A POOR ER THIS WEEK…,RT @StockBasic: New plays. Speculative: IBM $IBM and Cloudera $CLDR merge in July (bullish). Fundamental: Nike $NKE has a poor ER this week…
2020-06-22 09:44:09,_tylerschwartz,0,383,$NKERT @PHARRIS667: ,"RT @pharris667: $AAPL PT RAISED TO $400 FROM $335 AT COWEN
$CHGG PT raised to $80.00 from $55.00 maintained Buy @ Jeffries
$LVGO KeyBanc Ma…"
2020-06-22 09:49:31,PriapusIQ,1,8247,$NKE UBS RAISES TARGET PRICE TO ,🔺 NIKE INC $NKE UBS RAISES TARGET PRICE TO $122 FROM $114
2020-06-22 09:54:32,ObviousInvestor,0,468,$NKE ,"APPLE ON FIRE

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $ZM $GILD $USO $NVDA $ROKU $BYND $SNAP #OOTT $TWTR $IBM $NKE $DJI $SHOP $SPOT https://t.co/Vs3P0lSHmK"
2020-06-22 09:57:59,jsizzle_0,1,468,"$NKERT @JSIZZLE_0: INVEST IN COMPANIES THAT YOU LIKE: 

-YOU BUY AN IPHONE, BUY ","RT @jsizzle_0: Invest in Companies that you like: 

-You buy an iPhone, buy $AAPL
-You like McDonalds, buy $MCD
-You never use cash, buy $V…"
2020-06-22 09:59:16,MinteractApp,0,4049,"$NKE  #OPTIONS #MAXPAIN CHART, OPEN INTEREST CHART UPDATE #OPTIONSTRADING #OPTIONSFLOW #STOCKS #STOCK #STOCKMARKET #INVESTMENT #INVESTING HTTPS://T.CO/5JE2NLRW3B
HTTPS://T.CO/8SIAMZE8KB HTTPS://T.CO/AYLYI6CZ9V","$NKE  #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #stocks #stock #StockMarket #Investment #investing https://t.co/5JE2nlrW3B
https://t.co/8SIaMzE8Kb https://t.co/AYlYi6cZ9v"
2020-06-22 10:00:30,LargeVoidBot,0,2830,"$NKE, ","Popular: $SHLL, $TVIX, $GLD, $XAIR, $JNUG, $DRE, $ACGL, $GDS, $NKE, $NOW, $NLTX, $ALKS, $CRUS, $ENB, $MDT"
2020-06-22 10:01:21,ObviousInvestor,0,468,$NKE ,"$NFLX ALL TIMES HIGH 364

 $AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $ZM $GILD $USO $NVDA $ROKU $BYND $SNAP #OOTT $TWTR $IBM $NKE $DJI $SHOP $SPOT"
2020-06-22 10:02:03,ObviousInvestor,0,468,$NKE ,"US HOME SALE 3.9M VS 4.12M EXPECTED 

 $AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $ZM $GILD $USO $NVDA $ROKU $BYND $SNAP #OOTT $TWTR $IBM $NKE $DJI $SHOP $SPOT"
2020-06-22 10:03:21,c_labrinos,0,258,"$NKERT @OBVIOUSINVESTOR: US HOME SALE 3.9M VS 4.12M EXPECTED 

 ","RT @ObviousInvestor: US HOME SALE 3.9M VS 4.12M EXPECTED 

 $AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TD…"
2020-06-22 10:04:27,c_labrinos,0,258,$NKERT @OBVIOUSINVESTOR: ,"RT @ObviousInvestor: $NFLX ALL TIMES HIGH 364

 $AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $ZM…"
2020-06-22 10:05:21,ObviousInvestor,0,468,$NKE ,"Microsoft Is Worth $250/Share - Potential For Double-Digit Returns Remains

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $ZM $GILD $USO $NVDA $ROKU $BYND $SNAP #OOTT $TWTR $IBM $NKE $DJI $SHOP $SPOT https://t.co/lgbyJKqDaT"
2020-06-22 10:05:23,metallurgica913,0,14,$NKE,RT @LiveSquawk: JP Morgan Raises Target Price On Nike To $104 From $91 $NKE
2020-06-22 10:05:33,AnalystWire,1,4780,$NKE PT RAISED TO ,UPDATE: Nike $NKE PT Raised to $112 at Piper Sandler; Foresees Quick Recovery Due to Brand ... https://t.co/UTDLOPwfMM
2020-06-22 10:06:56,SouthernValue95,0,628,$NKE SHOES,@CitronResearch Wearing $LULU gear and $NKE shoes
2020-06-22 10:07:18,TradeStation,0,13720,"$NKE #FEDERALRESERVE

HTTPS://T.CO/TDLSGOFOIQ","The #StockMarket bounced last week as the #economy kept improving. But will it last as #coronavirus cases increase? Here are the key things to watch this week. $AAPL $NKE #FederalReserve

https://t.co/TDLSGOFoiQ"
2020-06-22 10:08:50,OddStockTrader0,1,10737,$NKE'S SATISFIES ME.,"RT @OddStockTrader: Some people make $50,000 in a day and look at new cars.

A simple new pair of $NKE's satisfies me."
2020-06-22 10:10:35,sbwcws,0,149,$NKE ,"Walmart, Gap upgrades among today's top calls on Wall Street
$WMT $GPS $FL $NKE $NKLA $MAR $HLT $DRH $WH $STAY $HST $SHO"
2020-06-22 10:17:22,theflynews,0,22963,$NKE ,"Walmart, Gap upgrades among today's top calls on Wall Street $WMT $GPS $FL $NKE $NKLA $MAR $HLT $DRH $WH $STAY $HST $SHO https://t.co/JhdVi5muJI"
2020-06-22 10:17:25,tradeficionado,0,120,$NKE 190 PUTS,Picked up some $NKE 190 Puts
2020-06-22 10:17:34,fyqazainol,0,140,$NKERT @PHARRIS667: ,"RT @pharris667: $AAPL PT RAISED TO $400 FROM $335 AT COWEN
$CHGG PT raised to $80.00 from $55.00 maintained Buy @ Jeffries
$LVGO KeyBanc Ma…"
2020-06-22 10:18:34,GrnBulls,0,67,$NKE,"UBS MAINTAINS BUY ON NIKE, RAISES PRICE TARGET TO $122 $NKE"
2020-06-22 10:28:07,raymond10mm,0,6287,$NKE ,#inside day $es_f $AAPL #daytrading #marketprofile #futures $spx $nasdaq $zb_f $nq_f $cl_f $GC_f $amzn $XOM $ibm $googl $AVGO $WFM $cvs $bac $td $WMT $COST $WFC $jnj $GE $GS $tsla $utx $fb $JPM $dis $MCD $mo $NKE $TGT $RHT $V $gc_f https://t.co/vP0mR6emOP
2020-06-22 10:29:24,deus_trader,0,501,$NKE AT ,"Optimus Maximus v2
2020-06-22 10:29 ET. Shorted/Opened:
$NKE at $97.10. 
Nike, Inc (CORP).
Win Chance: 57%. Avg Win: 8%. Avg Loss: 5.90%. Avg Hold: 2d.
Trade Id: 46535288703062635.
Stats: https://t.co/I3x2oUEr9F"
2020-06-22 10:30:59,wilsonthetrader,0,187,"$NKE MENTIONED OVER THE WEEKEND AND TODAY THE PRE- ER PLAY IN ACTION, CAN TAKE PROFITS NOW, BUT LOOKING TO SWING A LITTLE BIT HIGHER WITH ER MOMENTUM..LET'S GET IT FOLKS!","$NKE mentioned over the weekend and today the PRE- ER play in action, can take profits now, but looking to swing a little bit higher with ER momentum..let's get it folks!"
2020-06-22 10:34:04,AnalystMkts,0,10,$NKERT @PHARRIS667: ,"RT @pharris667: $AAPL PT RAISED TO $400 FROM $335 AT COWEN
$CHGG PT raised to $80.00 from $55.00 maintained Buy @ Jeffries
$LVGO KeyBanc Ma…"
2020-06-22 10:38:40,Santanumalbum,0,2177,$NKE ,"RT @fincuity: $AMZN $GOOG $AAPL $MSFT Google is the best....

$NKLA $NFLX $DIS $SPX $FB $UBER $LYFT $COST $SPY $DAL $UAL $LIND $NKE $DJI $A…"
2020-06-22 10:57:16,WatchlistN,1,2487,$NKE PT RAISED TO ,Nike $NKE PT Raised to $112.00 https://t.co/XogbjWAWQQ
2020-06-22 10:58:25,TranscriptDaily,1,656,$NKE PT RAISED TO ,Nike $NKE PT Raised to $112.00 https://t.co/alCh3hKp9z
2020-06-22 11:01:17,GrnBulls,0,67,$NKE,"JP Morgan Maintains Overweight on Nike, Raises Price Target to $104 $NKE"
2020-06-22 11:07:26,msttrader,0,8630,"$NKE

#NIKE COULD BREAK OUT TO ALL-TIME HIGH HTTPS://T.CO/RDROSQXTIF VIA @INVESTOPEDIA","My Latest $NKE

#Nike Could Break Out to All-Time High https://t.co/rDrosQxTif via @investopedia"
2020-06-22 11:08:08,CQGInc,0,5117,"$NKE, @CQGINC @CQGTHOM HTTPS://T.CO/M83LQZRIFO","RT @CQGThom: $SPY Today (8:34 CST), the  best performer in the $DJIA is Nike. $NKE, @CQGInc @CQGThom https://t.co/m83LqZRiFo"
2020-06-22 11:11:28,TheMarketsDaily,1,1382,$NKE PT RAISED TO ,Nike $NKE PT Raised to $112.00 https://t.co/ucn6j8lkJL
2020-06-22 11:15:34,malteseinvest,0,160,"$NKE

CASE 344 #NIKE INC. - REVISITED

DISCLAIMER: THE ANALYSIS IS STRICTLY FOR EDUCATIONAL PURPOSES AND SHOULD NOT BE CONSTRUED AS AN INVITATION TO TRADE.

#NKE 1/4 HTTPS://T.CO/GB5QHEFDIQ","Analysis: #NYSE     $NKE

Case 344 #Nike Inc. - Revisited

DISCLAIMER: The analysis is strictly for educational purposes and should not be construed as an invitation to trade.

#NKE 1/4 https://t.co/GB5qHefDiQ"
2020-06-22 11:15:35,malteseinvest,0,160,$NKE 4/4 HTTPS://T.CO/6DB8F189UH,"Chart 2
Daily Chart: #Momentum is falling and price is moving lower, immediate resistance is seen at 104.68.

The #Strategy is printed on the image.

$NKE 4/4 https://t.co/6DB8F189uH"
2020-06-22 11:19:56,PSAzzopardi,0,17,"$NKE

CASE 344 #NIKE INC. - REVISITED

DISCLAIMER: THE ANALYSIS IS STRICTLY FOR EDUCATIONAL PURPOSES…","RT @malteseinvest: Analysis: #NYSE     $NKE

Case 344 #Nike Inc. - Revisited

DISCLAIMER: The analysis is strictly for educational purposes…"
2020-06-22 11:19:57,hazzopardi,0,6,"$NKE

CASE 344 #NIKE INC. - REVISITED

DISCLAIMER: THE ANALYSIS IS STRICTLY FOR EDUCATIONAL PURPOSES…","RT @malteseinvest: Analysis: #NYSE     $NKE

Case 344 #Nike Inc. - Revisited

DISCLAIMER: The analysis is strictly for educational purposes…"
2020-06-22 11:30:00,moomooApp,0,275,"$NKE #NIKE
6/26 FRI ","Most Anticipated Earnings for this week:⁣ 
6/23 TUES $INFO #IHSMarkit $AVAV #AeroVironment
6/24 WED ⁣$WGO #Winnebago $KBH #KBHome
6/25 THU $ACN #Accenture $MKC #McCormick $FDS #Factset $NKE #Nike
6/26 FRI $APOG #Apogee $WUBA #58com $SNX #Synnex
#earnings #stocks #investing https://t.co/qZFVSivvQk"
2020-06-22 11:30:51,sbwcws,0,149,$NKE,Nike Option Alert: Jul 10 $90 Puts Sweep (7) near the Ask: 340 @ $1.301 vs 278 OI; Earnings 6/25 After Close Ref= $97.58 $NKE
2020-06-22 11:30:54,CityIndex,0,13070,$NKE ,Big Earnings This Week and the Market Outlook - https://t.co/y3BmNqdNXr $INFO $NKE $ACN $DRI https://t.co/qbHqTqsts2
2020-06-22 11:31:50,FOREXcom,0,169159,$NKE ,Big Earnings This Week and the Market Outlook - https://t.co/pX7aV4JeyM $INFO $NKE $ACN $DRI https://t.co/rsEyzelFf7
2020-06-22 11:33:11,18_trisnawijaya,0,5,$NKE ,RT @FOREXcom: Big Earnings This Week and the Market Outlook - https://t.co/pX7aV4JeyM $INFO $NKE $ACN $DRI https://t.co/rsEyzelFf7
2020-06-22 11:40:47,DugganSense,0,713,$NKE ,8 Stock Catalysts For The Week Ahead $NKE $KPTI $ARDS https://t.co/5lmKZtxdrN via @benzinga
2020-06-22 11:50:17,hyumialert,0,343,"$NKE, ","$DD, $ETSY, $HD, $JWN, $NFLX, $NKE, $SPG   to Calls_Bullish_Stock ($SL 20 % ).] -&amp;gt; &lt;a href=""mailto:""&gt;"
2020-06-22 11:51:47,SethCL,0,5959,$NKE ,RT @SethCL: $SPY $VZ $BYND $WMT $INTC $TGT $TJX $AAPL $TWTR $FB $UVXY $QQQ $NKE $PEP $XLP $XLY $SNAP $ROKU $FNGU $AMD Finom Group trade ale…
2020-06-22 11:51:58,just4girls1,0,450,$NKERT @PHARRIS667: ,"RT @pharris667: $AAPL PT RAISED TO $400 FROM $335 AT COWEN
$CHGG PT raised to $80.00 from $55.00 maintained Buy @ Jeffries
$LVGO KeyBanc Ma…"
2020-06-22 11:53:27,Emperorbankroll,0,554,$NKE WANT TO SEE OVER 100 HEADING INTO ER HTTPS://T.CO/5CQDLANCQM,$nke want to see over 100 heading into er https://t.co/5cqdlanCQM
2020-06-22 11:54:59,JackDamn,0,9720,"$NKE EARNINGS THIS THURSDAY. 👟

- ""THE CONSENSUS EARNINGS ARE ","Nike $NKE earnings this Thursday. 👟

- ""The consensus earnings are $0.09, with a high and low of $0.46 and -$0.48, respectively."" (Schwab)

- Short Interest was 0.77% as of 05/29. (Schwab) https://t.co/yJzft3MgHW"
2020-06-22 12:06:11,pkchin888,0,220,$NKE #NASDAQRALLY.📈 C/O @SCOTTWAPNERCNBC @HALFTIMEREPORT #EXISTINGHOMESSALES HTTPS://T.CO/LBB0GNAKRE,"#MiddayNumbers Stocks rise slightly to start the week, Microsoft and Amazon gain https://t.co/Jsr55rVv44 by Fred Imbert @foimbert thanku.#MarketsRally #BigBoard #BigTech $FAANG #EarningsSeasonCNBC @Nike $NKE #NASDAQrally.📈 C/O @ScottWapnerCNBC @HalftimeReport #ExistingHomesSales https://t.co/LBB0GNAkRe"
2020-06-22 12:13:30,hyumialert,0,343,"$NKE, ","$CRM, $DRI, $NKE, $SPG, $SQ   to Calls_Bullish_Stock_Option ($SL 20%).] -&amp;gt; &lt;a href=""mailto:""&gt;"
2020-06-22 12:15:29,StockBasic,0,28,"$NKE WILL WATCH THROUGH EARNINGS, EXIT AT LEAST 30% PROFIT.","@TooFar_K Exited carnival after it hit my 30% profit target. Bought at 0.87 last Thursday, sold at 1.2 at 10am today. $IBM and $CLDR I'll hold until expiration or roll over. $NKE will watch through earnings, exit at least 30% profit."
2020-06-22 12:16:01,ObviousInvestor,0,468,$NKE ,"🟢 NASDAQ ABOVE 10,000 !

NIKE &amp; MICROSOFT HIGHEST CONTRIBUTOR IN DOWs 90 POINTS GAIN TODAY

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $ZM $GILD $USO $NVDA $ROKU $BYND $SNAP #OOTT $TWTR $IBM $NKE $DJI $SHOP $SPOT"
2020-06-22 12:16:32,HedgeFundTips,0,22309,$NKE ,Where is money flowing today?  #MoneyFlow #StockMarket $PTON $SQ $VEEV $TEAM $DOCU $MDB $FTNT $CRWD $ZM $AAP $ETSY $FICO $NKE $PINS $FVRR $CRSP $NUAN $NIO $HLF $STMP $DPZ $TSCO $SAP $SO https://t.co/3QnjQHJszP https://t.co/ze33DQ9Vx6
2020-06-22 12:16:59,hyumialert,0,343,"$NKE, ","$ALLY, $COP, $CTVA, $DIS, $EXC, $INO, $LLY, $MRVL, $NKE, $NVTA, $STWD, $SU   to Calls_Bullish_Stock ($SL 20 % ).] -&amp;gt; &lt;a href=""mailto:""&gt;"
2020-06-22 12:17:00,ObviousInvestor,0,468,$NKE ,"🟢 MICROSOFT IS ENTERING BEAST MOOD ANALYSTS SAYS

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $ZM $GILD $USO $NVDA $ROKU $BYND $SNAP #OOTT $TWTR $IBM $NKE $DJI $SHOP $SPOT"
2020-06-22 12:18:26,c_labrinos,1,258,"$NKERT @OBVIOUSINVESTOR: 🟢 NASDAQ ABOVE 10,000 !

NIKE &AMP; MICROSOFT HIGHEST CONTRIBUTOR IN DOWS 90 POINTS GAIN TODAY

","RT @ObviousInvestor: 🟢 NASDAQ ABOVE 10,000 !

NIKE &amp; MICROSOFT HIGHEST CONTRIBUTOR IN DOWs 90 POINTS GAIN TODAY

$AMZN $AAPL $AMD $BA $BABA…"
2020-06-22 12:18:29,c_labrinos,0,258,"$NKERT @OBVIOUSINVESTOR: 🟢 MICROSOFT IS ENTERING BEAST MOOD ANALYSTS SAYS

","RT @ObviousInvestor: 🟢 MICROSOFT IS ENTERING BEAST MOOD ANALYSTS SAYS

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $S…"
2020-06-22 12:21:12,lilnickysmith,0,424,$NKE TALK LIVE,$NKE talk live
2020-06-22 12:22:26,Couzin_Vinny,0,4775,$NKE GOING TOO HTTPS://T.CO/USQKUIMVI7,$NKE going too https://t.co/USQKuImVi7
2020-06-22 12:22:57,fernandosotresh,0,362,$NKERT @PHARRIS667: ,"RT @pharris667: $AAPL PT RAISED TO $400 FROM $335 AT COWEN
$CHGG PT raised to $80.00 from $55.00 maintained Buy @ Jeffries
$LVGO KeyBanc Ma…"
2020-06-22 12:23:01,ObviousInvestor,0,468,$NKE ,"🟢 WILL MICROSOFT CROSS 200 TODAY?

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $ZM $GILD $USO $NVDA $ROKU $BYND $SNAP #OOTT $TWTR $IBM $NKE $DJI $SHOP $SPOT $MSFT"
2020-06-22 12:23:51,SaulNoyes,0,27,$NKE CAN'T NOT OWN,$NKE Can't not own
2020-06-22 12:24:30,hyumialert,0,343,"$NKE, ","$NKE, $PVH   to Calls_for_Swing_1 ($SL 20 %).] -&amp;gt; &lt;a href=""mailto:""&gt;"
2020-06-22 12:25:54,joee_c,0,247,$NKE TODAY. SO I’M ORDERING ANOTHER PAIR TODAY. ANY RECS?,I went in on some $nke today. So I’m ordering another pair today. Any recs?
2020-06-22 12:33:49,007mindset,0,306,$NKE 6/26 CALLS UNDER ,$NKE 6/26 calls under $105 from Friday’s lows looking great today!
2020-06-22 12:35:04,JeffMacke,0,102122,$NKE IS STALKING ,"Throwback Monday: 

$NKE is stalking $100 https://t.co/XBXaFPa0nL"
2020-06-22 12:37:45,JeffMacke,1,102122,$NKE IS VERY GOOD AT IT.,"@jdhansen2012 You mean...

*marketing*?

I’m old school. I don’t mind a little opportunistic advertising. $NKE is very good at it."
2020-06-22 12:40:00,print_trading,0,150,$NKE ER IS 6/25 AMC. HTTPS://T.CO/YWYO5JTDOO,"$LULU strange amount of 7/2 320 calls. Alerted at 2.65, currently at 3.30 for 22% profit. $NKE er is 6/25 amc. https://t.co/YWYo5jTDOO"
2020-06-22 12:41:53,TrueBubbleHead,0,11784,"$NKE

HTTPS://T.CO/X3I6VR4UAC

#STOCKS #OPTIONSTRADING #STOCKMARKET #FUTURESTRADING","#Lunchtime Market Update for 6/22/20!

Chart Requests: $TWTR, $PTON, $SPOT, $HZNP, $FSLY, $FB, $CRM, $AMD, $LULU
Others: $SPX, $SPY, $ES_F, $MES_F, $QQQ, $IWM, $AAPL, $TSLA, $AAL, $CCL, $FL, $NKE

https://t.co/x3I6vR4uAC

#stocks #optionstrading #stockmarket #futurestrading"
2020-06-22 12:43:17,nvestnurslf,0,316,"$NKERT @TRUEBUBBLEHEAD: #LUNCHTIME MARKET UPDATE FOR 6/22/20!

CHART REQUESTS: ","RT @TrueBubbleHead: #Lunchtime Market Update for 6/22/20!

Chart Requests: $TWTR, $PTON, $SPOT, $HZNP, $FSLY, $FB, $CRM, $AMD, $LULU
Others…"
2020-06-22 12:53:15,TradersCom,0,16016,"$NKE
FRIDAY: CORUS ENTERTAINMENT CJREF
HTTPS://T.CO/COHMMEEWZH HTTPS://T.CO/85OVOKKN7E","This Week's Earnings Include:
Tuesday:  IHS Markit #INFO
Wednesday: #BlackBerry #BB
Thursday: Darden Restaurants #DRI #Accenture #ACN McCormick #MCK #Nike $NKE
Friday: Corus Entertainment CJREF
https://t.co/cOHmMeewZh https://t.co/85OvOKKn7E"
2020-06-22 12:53:47,AmericanBanking,0,7790,$NKE PRICE TARGET TO ,JPMorgan Chase &amp; Co. Raises Nike $NKE Price Target to $104.00 https://t.co/toN4qQAqT6 #stocks
2020-06-22 12:53:48,AmericanBanking,1,7790,$NKE PT RAISED TO ,Nike $NKE PT Raised to $112.00 https://t.co/Tj6ZYsOxTx #stocks
2020-06-22 12:55:14,Gambiste1,1,6008,"$NKERT @STOCKBASIC: @TOOFAR_K EXITED CARNIVAL AFTER IT HIT MY 30% PROFIT TARGET. BOUGHT AT 0.87 LAST THURSDAY, SOLD AT 1.2 AT 10AM TODAY. ","RT @StockBasic: @TooFar_K Exited carnival after it hit my 30% profit target. Bought at 0.87 last Thursday, sold at 1.2 at 10am today. $IBM…"
2020-06-22 13:02:18,ObviousInvestor,0,468,$NKE ,"TIM IS HERE
$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $ZM $GILD $USO $NVDA $ROKU $BYND $SNAP #OOTT $TWTR $IBM $NKE $DJI $SHOP $SPOT"
2020-06-22 13:02:34,ObviousInvestor,0,468,$NKE ,"I LOVE HIS SMILE 

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $ZM $GILD $USO $NVDA $ROKU $BYND $SNAP #OOTT $TWTR $IBM $NKE $DJI $SHOP $SPOT"
2020-06-22 13:03:21,c_labrinos,0,258,"$NKERT @OBVIOUSINVESTOR: TIM IS HERE
","RT @ObviousInvestor: TIM IS HERE
$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $ZM $GILD $USO $NV…"
2020-06-22 13:03:36,c_labrinos,0,258,"$NKERT @OBVIOUSINVESTOR: I LOVE HIS SMILE 

","RT @ObviousInvestor: I LOVE HIS SMILE 

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $ZM $GILD $…"
2020-06-22 13:05:59,ObviousInvestor,0,468,$NKE ,"LETS GET STARTED 

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $ZM $GILD $USO $NVDA $ROKU $BYND $SNAP #OOTT $TWTR $IBM $NKE $DJI $SHOP $SPOT"
2020-06-22 13:08:01,ObviousInvestor,0,468,$NKE ,"WHAT A START 

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $ZM $GILD $USO $NVDA $ROKU $BYND $SNAP #OOTT $TWTR $IBM $NKE $DJI $SHOP $SPOT #WWDC2020"
