User_name,Freq,Score,Flr
TheChalya,1,6408,6408
HuntingtonPatch,1,6406,6406
adhillonDLL,1,6397,6397
Ryan__Rigg,1,6397,6397
c_kisha,1,6392,6392
SanjayBDalal,1,6390,6390
denvercrime,1,6388,6388
srubenfeld,1,6388,6388
annabella313,1,6388,6388
Advocate_ED,1,6384,6384
NewsNeus,1,6383,6383
rositastef,1,6381,6381
dt_next,1,6497,6497
bradcolbert,1,6506,6506
SAMetroHealth,1,6348,6348
rihannakillah,1,6616,6616
Sunny86364844,1,6611,6611
MshafiqICUP,1,6607,6607
RegPublicSchool,1,6605,6605
MERCnewsroom,1,6604,6604
MurphyPeterN,1,6604,6604
reporterdavidj,1,6603,6603
littlesueellis,1,6600,6600
bscfederico,1,6599,6599
wright07_ms,1,6591,6591
CatLoverCares,1,6591,6591
NYCOpportunity,1,6589,6589
JustinYselonia,1,6588,6588
rattycastle,1,6587,6587
SandeepDinesh,1,6586,6586
asmith702,1,6586,6586
mexicoreporter,1,6613,6613
natsecwatson,1,6625,6625
Farrell_Mairead,1,6583,6583
amandaraus,1,6627,6627
MelissaFazli,1,6668,6668
LaurenWeberHP,1,6667,6667
thesspirit,1,6664,6664
Outsider_0_,1,6663,6663
ItSpursSZN,1,6663,6663
RednorthUK,1,6661,6661
HealthNewsFL,1,6659,6659
samyaboid,1,6658,6658
DrHannahGraham,1,6655,6655
rjfoley,1,6655,6655
wagner_rob,1,6649,6649
dinamedland,1,6641,6641
addie_1122,1,6635,6635
iamKwadwoBoahen,1,6633,6633
JustKristi,1,6629,6629
MadrigalMaggie,1,6584,6584
Spill_Words,1,6580,6580
senilesid,1,6509,6509
WisTechColleges,1,6540,6540
PbSULAK,1,6537,6537
BayCityTimes,1,6537,6537
itsjayfeel,1,6535,6535
halesowennews,1,6530,6530
SGiffordUK,1,6526,6526
SustainDC,1,6525,6525
gypsy_heart6,1,6525,6525
socialenemy_,1,6520,6520
4Policing,1,6518,6518
ENPancotti,1,6517,6517
Bruno_J_Navarro,1,6515,6515
BecauseCulture,1,6515,6515
TravelRNStyle,1,6511,6511
bitchkitten5,1,6511,6511
GNRtruth,1,6510,6510
hwise29,1,6539,6539
North_Warks_BC,1,6541,6541
1075daverocks,1,6577,6577
sharonkgilbert,1,6541,6541
NassrinSaifi,1,6576,6576
Mattison,1,6576,6576
eurekaprizes,1,6570,6570
ThatGuy3002,1,6567,6567
rhiles2760,1,6564,6564
Vote_UKIP,1,6562,6562
RCN_NI,1,6560,6560
JarradPage44,1,6559,6559
IRGRL,1,6556,6556
KProtein19,1,6554,6554
AlbanyMed,1,6552,6552
KellyCBS4,1,6548,6548
DJQ_KC,1,6544,6544
libraryvoice,1,6542,6542
JasonUkman,1,6541,6541
sjeh07,1,6351,6351
EvaDuranRamos,1,6347,6347
KevinRichert,1,7506,7506
Monte_Alto,1,6175,6175
joyrevels28,1,6171,6171
The_Lady_Red,1,6171,6171
Marelisa,1,6167,6167
EricPaulLeue,1,6167,6167
ernlaugh,1,6166,6166
BMLeadership,1,6164,6164
SoumikRoy,1,6163,6163
ColeDust,1,6163,6163
RogWard,1,6159,6159
CarmoSteph,1,6153,6153
xmillrunner,1,6153,6153
shesforRussy,1,6150,6150
Corona_chan_,1,6144,6144
nepublicmedia,1,6138,6138
BAboutWriting,1,6136,6136
4evrstardancer,1,6171,6171
NicoleBakerTV,1,6176,6176
Cool_Cetaceans,1,6136,6136
sharethecities,1,6177,6177
EvieBlad,1,6198,6198
mrpeterivan,1,6197,6197
TexasBlue48,1,6197,6197
AnnaeusS,1,6194,6194
MattSwenson,1,6193,6193
TheMeetingPro,1,6192,6192
Senatorcosta,1,6189,6189
RonPen1,1,6187,6187
m_hostage,1,6186,6186
Jan_Ransom,1,6184,6184
V0teTheG0Pout,1,6182,6182
Michellenewact,1,6181,6181
gimblemusk,1,6179,6179
alexleavitt,1,6179,6179
mfuentessanchez,1,6178,6178
Pa_Preps,1,6136,6136
voxnews1,1,6134,6134
msunielsen,1,6199,6199
RealDavidCarter,1,6098,6098
WarnockWarrior,1,6096,6096
Taitamco,1,6094,6094
SylviaZ1913,1,6091,6091
ACTINOSProject,1,6088,6088
econfilm,1,6088,6088
andyjames20052,1,6086,6086
OpenCourt,1,6085,6085
brookmanknight,1,6082,6082
SuburbanHosp,1,6080,6080
colonelhogans,1,6079,6079
tyriiii_,1,6079,6079
annetteashley61,1,6079,6079
AdColony,1,6077,6077
emt822011,1,6076,6076
tgiff1,1,6074,6074
BanksPatriot,1,6098,6098
sherijr,1,6100,6100
misyrlena,1,6131,6131
Downey_Ackles,1,6100,6100
CarolSabikJaffe,1,6131,6131
carronJphillips,1,6129,6129
wolffe2020,1,6128,6128
Alrob67,1,6127,6127
mcquillan_ruth,1,6121,6121
SANIGHTDESK,1,6116,6116
mattsebastian,1,6116,6116
fib45AD,1,6115,6115
John_the_L,1,6115,6115
MediciSusan,1,6114,6114
racouncil,1,6114,6114
ValleyIndy,1,6111,6111
SovereignAnnie,1,6108,6108
PRHSspanish,1,6107,6107
tomchannick,1,6102,6102
jordancryals,1,6198,6198
PemaYongchen,1,6201,6201
RadiiChina,1,6343,6343
AmyWadas,1,6305,6305
JenniferADevon,1,6301,6301
ByRachelRoberts,1,6300,6300
svagdis,1,6299,6299
MichelleZink,1,6297,6297
MissesBun,1,6297,6297
covidschoolsCA,1,6297,6297
AntifascistF12,1,6296,6296
CreechJeff,1,6295,6295
NoirMJ,1,6295,6295
tinalouiseUK,1,6291,6291
RebBrooks1,1,6289,6289
mommagrizzly74,1,6288,6288
mmaltaisLA,1,6288,6288
llworldtour,1,6288,6288
BrexitInCourt,1,6284,6284
proudliberalmom,1,6301,6301
BHMIndivisible,1,6307,6307
theNewsfox,1,6282,6282
moayad_aboonq,1,6307,6307
SummaHealth,1,6341,6341
LupeMohawk,1,6336,6336
tteribul,1,6336,6336
DMalebranche,1,6335,6335
fdlreporter,1,6330,6330
badlogicgames,1,6327,6327
colinbphoto,1,6322,6322
SBPdiscovery,1,6322,6322
thedailyjournal,1,6317,6317
mwolfers,1,6316,6316
peanutpollino,1,6316,6316
debsomewhere,1,6315,6315
DesKellyOBE,1,6311,6311
healthy_climate,1,6310,6310
TheDeansreport,1,6309,6309
QuestEditor,1,6283,6283
bilbalbag,1,6282,6282
jadenozzz,1,6201,6201
ChafedCharlie,1,6239,6239
aboutceltic,1,6232,6232
SageHillfarms,1,6231,6231
Braders_GTTO,1,6229,6229
EmersonFan1,1,6227,6227
msirisperez,1,6224,6224
AvidCommentator,1,6214,6214
EvolvingJuan,1,6214,6214
Politrics1,1,6214,6214
MdmAbsentMinded,1,6213,6213
mollyruffles,1,6211,6211
ElleAndraWarner,1,6211,6211
AmbMudallali,1,6209,6209
FurberA,1,6208,6208
leannej,1,6208,6208
altmann_tim,1,6204,6204
SBalaghi,1,6233,6233
AGHoulihan,1,6240,6240
ChicagoMikeSD,1,6281,6281
FirehorseP,1,6240,6240
LoveLaughShowUp,1,6280,6280
Cattereia,1,6276,6276
bjcrochet,1,6273,6273
News4Cheltenham,1,6269,6269
4Tchat,1,6263,6263
MoMoneyMoSaIah,1,6263,6263
janeface15,1,6253,6253
DeniseWJZ,1,6251,6251
TammyTexoma,1,6250,6250
AnselmGibbs,1,6250,6250
The_PhifthQ,1,6250,6250
IrishMason,1,6247,6247
BoldCityCap,1,6246,6246
kcrummett,1,6244,6244
jasonwashere34,1,6242,6242
ClassicMP,1,6670,6670
DougBillings,1,6672,6672
arielfab,1,6674,6674
miguelmolinad,1,7258,7258
drcompton,1,7256,7256
hagenilda,1,7250,7250
RUSNLF,1,7250,7250
SolveigM54,1,7249,7249
tonyturnertn,1,7245,7245
SenatorRobHogg,1,7239,7239
JayDubcity16,1,7232,7232
CatLadyLC,1,7232,7232
SoSueMe55,1,7230,7230
turttle63,1,7229,7229
wendypywacyt,1,7227,7227
katia__mia,1,7223,7223
Bulldog665,1,7220,7220
HellgrenWJZ,1,7219,7219
YorkHouseCleanr,1,7215,7215
bukkakeolympian,1,7258,7258
NyawiraNjoroge,1,7258,7258
CamdenJonathan,1,7213,7213
EmmaJanePettit,1,7262,7262
bydarrylfears,1,7306,7306
Cattra922,1,7299,7299
comehithercreek,1,7297,7297
ingametrap,1,7289,7289
ESealoverDenBiz,1,7289,7289
skibbers2,1,7287,7287
ThatShockratees,1,7285,7285
CatPurry9,1,7284,7284
OMAHAGEMGIRL,1,7282,7282
RLLaFevers,1,7279,7279
ArlingtonMAPD,1,7279,7279
bridgettyh,1,7272,7272
Fustat_R,1,7271,7271
JeffcoPH,1,7270,7270
pcpeople,1,7263,7263
JohnSteen,1,7215,7215
LATimesTVLloyd,1,7211,7211
sunsetsue2,1,7307,7307
sassistheword,1,7173,7173
AusNewsNetwork,1,7172,7172
JohnnyTYKE,1,7169,7169
Maghribi_1,1,7155,7155
inminivanhell,1,7150,7150
bhamcommunity,1,7145,7145
terilg,1,7144,7144
crystalballmysk,1,7136,7136
CBoomerVazquez,1,7130,7130
bluedotinnc,1,7121,7121
michaelbbonner,1,7115,7115
cpenn4thewin,1,7114,7114
wewap,1,7114,7114
WokeMitt,1,7111,7111
smillsSK,1,7106,7106
thatkat,1,7103,7103
llggeorgia,1,7173,7173
WendyMarcinkie1,1,7174,7174
MsCypresse25,1,7210,7210
anthonyzach,1,7177,7177
StarlightMcKenz,1,7208,7208
EveryTeam_Mark,1,7207,7207
davidjhinson,1,7205,7205
StrategyNDigita,1,7203,7203
dloehr,1,7202,7202
Race2Diversity,1,7202,7202
YusufTAbubakar,1,7200,7200
JudyWoods8,1,7196,7196
PNGAttitude,1,7195,7195
DharshiniDavid,1,7194,7194
DavidEnd4,1,7188,7188
JammanKhattak,1,7185,7185
JumboElliott76,1,7183,7183
MarcoIslandPD,1,7180,7180
AJDMaru,1,7177,7177
GetReal8675309,1,7307,7307
MirandaLBkr,1,7310,7310
Foolish4Harry,1,6675,6675
matt_hfoster,1,7473,7473
AcEvAne,1,7466,7466
chrisvrkos,1,7462,7462
shOoObz,1,7458,7458
SuzyJourno,1,7457,7457
FMD_Magazine,1,7453,7453
VTConfidential,1,7449,7449
OhhSolemio,1,7443,7443
MikeTRose,1,7441,7441
Incatnito1,1,7432,7432
AmazingPRMaven,1,7431,7431
mrgunn,1,7429,7429
ABroadBrush,1,7421,7421
putinowns,1,7417,7417
KUER,1,7413,7413
LaoisNews,1,7410,7410
WacoTribSports,1,7472,7472
JulieAnderson01,1,7475,7475
jaijairry,1,7405,7405
41NBC,1,7480,7480
sukhpabial,1,7503,7503
SteveLemongello,1,7501,7501
JournalInquirer,1,7496,7496
BlossomyBri,1,7490,7490
jeje66,1,7488,7488
sporttrainer,1,7488,7488
RepKirkpatrick,1,7488,7488
TheDailyTimes,1,7487,7487
spauldingshowal,1,7487,7487
KeithJonesJr,1,7486,7486
IdahoCOVID19,1,7486,7486
emweeklyrpt,1,7484,7484
cathyob1,1,7481,7481
KevinMJM1,1,7481,7481
SavLocal,1,7481,7481
gerdosi,1,7406,7406
Sabol_,1,7404,7404
Britpoptarts,1,7315,7315
candylush,1,7357,7357
RubberD01,1,7351,7351
ipasho,1,7350,7350
WinterOakPress,1,7342,7342
Blazingcatfur,1,7335,7335
billtelepan,1,7327,7327
nathantemp7,1,7325,7325
sumergirls7376,1,7325,7325
Macroevo,1,7324,7324
heretoresisthim,1,7324,7324
mrxeriscape,1,7318,7318
HamCoHealth,1,7318,7318
RfwrightLSL,1,7318,7318
girlpower2222,1,7317,7317
Sentient_Onion,1,7317,7317
markhachman,1,7315,7315
WeckerSeipke1,1,7353,7353
DunwoodyGA,1,7358,7358
migmodig,1,7401,7401
SSeiji0429,1,7368,7368
JaybeeStewee,1,7400,7400
kaleidoscopeT0,1,7400,7400
kimalyceosteen,1,7398,7398
TurnKansasBlue,1,7398,7398
GordonRussell1,1,7395,7395
abdullahzone,1,7394,7394
MarketerNCust,1,7390,7390
kennethcdavis,1,7389,7389
CColpetzer,1,7386,7386
NatashaBhuyan,1,7383,7383
bvar,1,7380,7380
filafresh,1,7377,7377
runPattirun,1,7377,7377
joBeeGeorgeous,1,7374,7374
StevieFinegan,1,7368,7368
NewportPatch,1,7102,7102
double_whammied,1,7102,7102
GrahamScambler,1,7098,7098
vijramachandran,1,6829,6829
clauirizarry,1,6822,6822
jameskarst,1,6819,6819
StFilansDream,1,6817,6817
kijanafulani,1,6817,6817
RavenVal,1,6816,6816
schatsilove,1,6814,6814
willperrin,1,6812,6812
AmySperopTV,1,6810,6810
reclaimuc,1,6806,6806
bronxfanatic,1,6804,6804
SCSportsReport,1,6801,6801
prolpo,1,6798,6798
BlackHillsFOX,1,6798,6798
DianeShute,1,6797,6797
ReporterNews,1,6793,6793
brain_blog_,1,6828,6828
wildwillow65,1,6829,6829
HiraethResists,1,6790,6790
j_zelikova,1,6831,6831
Peter_Mitchell7,1,6871,6871
TheSydneyA,1,6868,6868
IanHartley_,1,6868,6868
siskarma,1,6867,6867
JencaBenca,1,6866,6866
MrsVB,1,6863,6863
KBSX915,1,6862,6862
bcuriouswithme,1,6857,6857
HealthyMaryland,1,6856,6856
WEConnectEurope,1,6856,6856
SamResistMordor,1,6854,6854
daytondotcom,1,6851,6851
MaryNovaria,1,6838,6838
CarolAnnB,1,6832,6832
BarbieMarshall,1,6832,6832
Tracey_Cork,1,6791,6791
MattZemek,1,6781,6781
prof_goldberg,1,7098,7098
missleighcarter,1,6724,6724
Fyodor34664866,1,6719,6719
wmnfnews,1,6718,6718
marciarusso,1,6715,6715
janamonji,1,6712,6712
nikkiwentling,1,6708,6708
LMresister,1,6707,6707
AbeFroman,1,6707,6707
tvNewsChristina,1,6707,6707
anjomiranda,1,6702,6702
MultiStateAssoc,1,6694,6694
Breanna_KS,1,6693,6693
chaseacook,1,6692,6692
kathychaney,1,6687,6687
lwilson4307,1,6683,6683
stuart_biddle,1,6676,6676
SunsetSwift89,1,6722,6722
gmhales,1,6728,6728
caryaspinwall,1,6778,6778
NoraMulready,1,6729,6729
CathJSweeney,1,6777,6777
OfficiaIAmie,1,6776,6776
magago,1,6773,6773
EvilGravy1,1,6769,6769
TrumpNewsPolls,1,6767,6767
PammysParcels,1,6765,6765
KaLebhour,1,6764,6764
GabrielleNYC,1,6763,6763
masiragz,1,6756,6756
mchovden1785,1,6748,6748
anon_sopv2,1,6747,6747
MtRushmore2016,1,6741,6741
thefarmgirlgabs,1,6740,6740
gggg45466,1,6734,6734
WendyAnnAger,1,6732,6732
baltfishbowl,1,6876,6876
GiveWP,1,6878,6878
maternityCPD,1,6886,6886
Eluned_Morgan,1,7055,7055
23Cookieboo,1,7047,7047
TJohn321mine,1,7047,7047
aservais1,1,7046,7046
the_real_apants,1,7042,7042
jeffspross,1,7042,7042
katspaks,1,7035,7035
christellar,1,7033,7033
YDimages,1,7027,7027
afairweather,1,7025,7025
AlasscanIsBack,1,7024,7024
meggophone,1,7023,7023
KimM_Callahan,1,7018,7018
NFIDvaccines,1,7018,7018
JFCWindmill,1,7017,7017
bcgeu,1,7017,7017
Defencebrief,1,7055,7055
UHHilo,1,7058,7058
HughSykes,1,6886,6886
jmgosney,1,7062,7062
ryanthewriter,1,7093,7093
flpsq,1,7092,7092
HarfordAegis,1,7091,7091
suechitown,1,7089,7089
LouiseQuoVadis,1,7087,7087
DerfBackderf,1,7087,7087
robblackwellAB,1,7086,7086
TimberBoJack,1,7085,7085
5x15stories,1,7083,7083
roknrolzombie,1,7077,7077
RubeBait,1,7075,7075
sasyecat,1,7075,7075
MuskegonChron,1,7071,7071
JRTomlinAuthor,1,7070,7070
RedLozB,1,7062,7062
Kate59908978,1,7014,7014
ScottSAllen,1,7009,7009
CovidTurk,1,7007,7007
Hillchaser,1,7006,7006
DonnaMadras,1,6933,6933
mhkeller,1,6923,6923
lewis_herbert,1,6920,6920
Surreyheath,1,6915,6915
gtnews,1,6914,6914
Learning2GetBy,1,6908,6908
RealBristolNews,1,6907,6907
Cindy_52s,1,6906,6906
johnjoechad,1,6905,6905
Issa_Scottie,1,6904,6904
Unite_ForChange,1,6901,6901
IndioTechKnow,1,6900,6900
nmitch,1,6897,6897
bgittleson,1,6896,6896
FingerLakes1,1,6896,6896
DJSiri,1,6933,6933
AngelaKennecke,1,6937,6937
wnywxguy,1,6939,6939
paulstpancras,1,6972,6972
lmechegaray,1,7002,7002
rjwile,1,7002,7002
Parksplace2,1,7000,7000
GIANTmicrobes,1,6995,6995
persistentpengn,1,6989,6989
cshipley,1,6975,6975
swellyn,1,6972,6972
orthereaboot,1,6939,6939
OpenAccessPHL,1,6961,6961
PeritaRisus,1,6960,6960
dealsmonkey,1,6958,6958
LydiaOn10,1,6958,6958
dadekian,1,6956,6956
cordeliers,1,6947,6947
Media_Laws,1,1694,1694
Tony67438501,1,1693,1693
JamiBoaz,1,443,443
LizetteKiara,1,676,676
local24kim,1,676,676
StilettoNerd,1,676,676
cocoqt81,1,675,675
MumbyatMovies,1,675,675
desillusionism,1,675,675
MARTIN__WOOD,1,675,675
fares_vencint,1,675,675
FannyG187,1,675,675
WrldCit95,1,675,675
CSUK_News,1,675,675
RayshaunABSTR,1,675,675
R_Yucha,1,675,675
MThurz,1,675,675
martin97903661,1,675,675
Braden_Sky,1,675,675
Kind_Geek,1,676,676
vtoriac19,1,676,676
EllieWoo,1,675,675
Kirsty49943184,1,676,676
PKSafetydotcom,1,677,677
Craneman51M,1,677,677
cedteaches,1,677,677
tundayyy,1,677,677
KarlaSchuster,1,677,677
DomCHiggins,1,677,677
ccbarn,1,676,676
marlemiche,1,676,676
yesimrite,1,676,676
doctorkoontz,1,676,676
ikerot,1,676,676
drljnoble,1,676,676
Hoosier2012,1,676,676
lindadoherty4,1,676,676
AlfredGliddon,1,676,676
wasmadeinthe60s,1,675,675
samanthax513,1,674,674
Paulmatt8400,1,677,677
SpillinTheTee,1,673,673
barrera_sagaon,1,673,673
tadesanya17,1,673,673
EvelynMaryW,1,673,673
Venny_55,1,672,672
travelincatdoc,1,672,672
drawlexa,1,672,672
Solonthethinker,1,672,672
N_Konduri,1,672,672
AynRandTaughtMe,1,672,672
madisonsmother1,1,672,672
Faux_Schlmoe,1,672,672
getrealtheatre,1,672,672
Farrah_000,1,672,672
KhrissyChoate,1,672,672
latinocfc,1,672,672
jasmyncabbage,1,673,673
drjbtweets,1,673,673
jfifield78,1,674,674
afalkowska,1,673,673
LisaHoadley,1,674,674
tomcox60,1,674,674
AmbetterAR,1,674,674
EarthAngel4u975,1,674,674
LukasPhipps,1,674,674
ravcchaudhary,1,674,674
talkingfrog,1,674,674
cupofzee,1,674,674
__Alto_,1,674,674
tessakaneene,1,673,673
propercare,1,673,673
Del1589,1,673,673
pastolzenberg,1,673,673
tovemalloy,1,673,673
HVrabie,1,673,673
Anthonynotbot,1,677,677
1rbieber,1,677,677
WeVotedToLeave,1,671,671
LisaCRitchie,1,683,683
ANTFACE1,1,683,683
EarlyR61,1,683,683
kanswercity,1,683,683
steviemcbride,1,683,683
AllBetsAreOff_,1,683,683
davenlr,1,682,682
cbr_OLU,1,682,682
acatl55,1,682,682
L_reynolds23,1,682,682
TheAvinia,1,682,682
KikiKutney,1,682,682
dmarknewman,1,682,682
Benlinebandit,1,682,682
bradd_libby,1,682,682
NadyaFaulx,1,682,682
GreenPartyNW,1,683,683
BlakeLaPierre,1,683,683
HawizaSharpe,1,681,681
SblendedKT1,1,683,683
ETResidents,1,684,684
lizahrw,1,684,684
Kaitlynan,1,684,684
danpaquet,1,684,684
koozers,1,684,684
hardCHICHA,1,684,684
boun0479,1,684,684
JeanseeJean,1,684,684
anorkhist,1,684,684
rchamley,1,684,684
Andrea77488352,1,684,684
7houndog,1,684,684
tellingitstr8,1,683,683
thisisames,1,683,683
AugieMcFly,1,683,683
noreen_orr,1,681,681
jank_jennifer,1,681,681
Foortography,1,677,677
avery16fan,1,679,679
whooru_,1,678,678
ginascarpino,1,678,678
TeamZenon,1,678,678
yeti_in_a_box,1,678,678
ygodinka,1,678,678
anglo_apulian,1,678,678
marmstron14,1,678,678
AccordingToTori,1,678,678
toranada,1,678,678
Str8t_A_Nathan,1,678,678
MDelarosa2kids,1,678,678
KernelTKurtz,1,678,678
Ms__E,1,678,678
unseentrump,1,677,677
SunderlandUCU,1,677,677
HelenGr43544034,1,679,679
LiberalzTears,1,679,679
kathywi81389325,1,681,681
SameerKhadkaa,1,679,679
EffeBoccia,1,681,681
megery,1,681,681
HeavenWatch55,1,680,680
beautifulbluski,1,680,680
ETNACentre,1,680,680
lpz3,1,680,680
KPItarget,1,680,680
BBTau1899,1,680,680
patricklclary,1,680,680
Sec00000101,1,679,679
kgd1974,1,679,679
SilverB35036766,1,679,679
KarenConcordia,1,679,679
Lifeofsimonee_,1,679,679
WTSPizza,1,679,679
JennaGermain,1,672,672
Suzanna_FrizFan,1,671,671
kingmilt718,1,684,684
rrchelli,1,663,663
_D_S_J_,1,663,663
_bekkabee,1,662,662
BrynLauner,1,662,662
cdetoroarias,1,662,662
OwenLambert1,1,662,662
Christy_M_Green,1,662,662
AToTheGav,1,662,662
chrishipp15_,1,662,662
RaySunshine26,1,662,662
jammin_GIJames,1,662,662
TybeeTV,1,662,662
Victor_TDK,1,661,661
Ryann_B19,1,661,661
AnnSchroederWi2,1,661,661
Fearlessangel18,1,661,661
GreenPaul58,1,663,663
ThisHappened3,1,663,663
RaissaDevereux,1,661,661
ProfCritic,1,663,663
galaxybloom_,1,664,664
ThereaElizaJane,1,664,664
abbiekelll,1,664,664
JedHopkins,1,664,664
Brokeback_Cat,1,664,664
Evelyn_Leckie,1,664,664
GlennRichards8,1,663,663
__ikana,1,663,663
kellscouto,1,663,663
CarolineMaudlin,1,663,663
ericskirner,1,663,663
PoliticalOwen,1,663,663
chantal240681,1,663,663
venicedemocrats,1,663,663
SiggyRose1,1,663,663
sdunseath1,1,661,661
Kranich65,1,661,661
Honking_Pagan,1,665,665
paladinesblacio,1,659,659
nmofsrr,1,659,659
FranklinCoJFS,1,659,659
ScottLynnPDX,1,659,659
DrGMG,1,659,659
bmorro44,1,659,659
pinejournal,1,659,659
MaryJaneTaylor9,1,659,659
NickiStillAlive,1,658,658
apparelnbags,1,658,658
Clarissima5,1,658,658
simo_barca4,1,658,658
ashleysepia,1,658,658
janicecarlson77,1,658,658
cjensen23,1,658,658
Otunbaslim_9ja,1,658,658
joostinrextin,1,659,659
2017USAJane,1,659,659
jillsdaniel,1,661,661
DavidJW65112963,1,659,659
eviano777,1,661,661
Sonia_Murphy,1,661,661
Dr_BuAbdullah,1,661,661
ginny3150,1,661,661
ratqueen01,1,661,661
ruega_por_ella,1,660,660
jancdavis,1,660,660
TylerFactal,1,660,660
dolcesue55,1,660,660
BenSavage1997,1,660,660
PKOPEC17,1,660,660
Lake_James2,1,660,660
point45percent,1,660,660
thetimepast,1,660,660
shafi125,1,659,659
mamba_aka,1,665,665
thereyouarelisa,1,665,665
ErinAlbe,1,671,671
DancyGeorgia,1,670,670
uhclc95,1,670,670
rowtendo,1,669,669
jaylperry,1,669,669
MasonAthleticCR,1,669,669
jkowailw,1,669,669
WooHooBaby,1,669,669
homesinguelph,1,669,669
KaiSawaieke,1,669,669
Martyn_1963,1,669,669
BurrningBrright,1,669,669
samir_3001,1,669,669
ladolcevitaone,1,669,669
bookfairiecymru,1,669,669
jennbdiaz,1,668,668
RichardFargher,1,668,668
foggyknitter,1,670,670
MelodyPuppyDog,1,670,670
libertybk,1,668,668
cheeers1,1,670,670
BustedCherries,1,671,671
JoeyLedesma10,1,671,671
Troy_D_Glover,1,671,671
sinobu,1,671,671
Caro2Ma,1,671,671
Kia_M_Neal,1,671,671
570wkbn,1,671,671
SmhJan,1,670,670
xAyannabananax,1,670,670
kahickey,1,670,670
JulieSuwitra,1,670,670
WickedExhausted,1,670,670
_txhrxxm_,1,670,670
Aristeidis_B,1,670,670
scarbylee,1,670,670
CircleDaydreams,1,668,668
NPapadopoulou_,1,668,668
jackiewil13,1,665,665
trashtastictara,1,666,666
NeeshCapeesh,1,666,666
Interdependence,1,666,666
PfYiouli,1,666,666
crimegenemedia,1,666,666
hugh_oler,1,666,666
Harkeerat24,1,666,666
Prfect_Symmetry,1,666,666
Bita33088889,1,665,665
m2punt0,1,665,665
WomanOnTheShore,1,665,665
MoNakz,1,665,665
AltRealityBlue,1,665,665
carlwatkins,1,665,665
Alec_L10,1,665,665
sashamace,1,665,665
breezega,1,666,666
melanieeeemills,1,666,666
ColoradosMark,1,668,668
EPMattB,1,666,666
MrHSEND,1,668,668
SchneckePhil,1,668,668
Ochowwaa,1,667,667
Pences_FlyFly,1,667,667
StillwaterPE,1,667,667
juspopmolly,1,667,667
Francis60394333,1,667,667
Kelly_and_Annie,1,667,667
cory1906,1,667,667
daverpvb,1,667,667
CIokerator,1,667,667
martinrsummers,1,667,667
B_DUYILEINC,1,667,667
TimsyKaura,1,667,667
Peterpa18592329,1,666,666
genufix,1,684,684
GVForsyth,1,684,684
RoseMB57,1,712,712
FACCHollywood,1,704,704
christophersonW,1,704,704
Lessy_AP,1,704,704
Damianfinan87,1,704,704
PrplScrubsCHPN,1,704,704
e65gwenstacy,1,703,703
graceirisheyes,1,703,703
matthewkrain,1,703,703
redeyethug,1,703,703
hydrofvg,1,703,703
DonnaBickford,1,702,702
KJamesMcfly,1,702,702
prabha_j,1,702,702
MBonoTheYounger,1,702,702
aabaker_amy,1,702,702
lesliejoan58,1,702,702
Mosaic1948,1,704,704
KingsCupRun27,1,704,704
athelene,1,702,702
KingOfPentacl,1,704,704
Bes100FM,1,706,706
joseslayaaa,1,706,706
wendyleonards,1,706,706
j_fauteux,1,705,705
BabyfaceMick,1,705,705
marchionworld,1,705,705
MinistryCaring,1,705,705
BrianLopezStarT,1,705,705
FairfieldCoOhio,1,705,705
MarianMallon,1,705,705
camerazombiedad,1,705,705
ClwydS,1,705,705
ClaudiaRodHoz,1,705,705
otkaznik,1,705,705
GracedCatholic,1,704,704
sherry5997,1,702,702
Senyor_Esteve,1,702,702
RuthAttridge,1,706,706
MrsEmmons1231,1,700,700
STEM_Careers,1,700,700
OceanGirl124,1,700,700
Immortantrump20,1,700,700
kdimini,1,700,700
pharmlogsx,1,700,700
kenpomp,1,700,700
Muhaammaad,1,699,699
ChristaReed,1,699,699
teeging,1,699,699
C_Somos,1,699,699
BradfordTodayCa,1,699,699
ukiswitheu,1,698,698
RivasNumbaNine,1,698,698
DopeJG,1,698,698
JennyJennyrpage,1,698,698
gerrjame,1,700,700
ThinkFirst6,1,700,700
missy_131,1,702,702
Demonchessa,1,700,700
Meidas_ZobethC,1,702,702
RoshniVSingh,1,702,702
SophieLamb12,1,702,702
sunnymittra,1,701,701
EnvisionKindnes,1,701,701
untagjadeplease,1,701,701
beiowolf_ryo,1,701,701
mimi67,1,701,701
VivaLaMarie,1,701,701
ScarlettKarlee,1,701,701
CorArdens,1,700,700
PosingforPink,1,700,700
KingNickZaza,1,700,700
PrettyYoungTT,1,700,700
AnnaPetrillo10,1,700,700
Quel_the_hell,1,706,706
onacilla73,1,706,706
sybarito,1,698,698
fwj50,1,710,710
kirby_cho,1,710,710
ips_epdc,1,710,710
MediaAtBrighton,1,710,710
Mq_Man007,1,710,710
lgfsuris,1,710,710
conner_sue,1,710,710
smarthealthtalk,1,710,710
Brucemoll,1,710,710
grahamja51,1,710,710
CarlosSanSierra,1,710,710
Pfunksonly,1,710,710
Showluigi1,1,710,710
MirandaWhiting,1,709,709
ReutRCohen,1,709,709
artsnoise_,1,709,709
ColdWithNoSoul,1,710,710
Hearn_12,1,710,710
VPace,1,709,709
Ricky_Axel_,1,711,711
313Doll,1,712,712
greybrick,1,712,712
PEACHWEE98,1,712,712
DeskEight,1,712,712
HarleyCQuinn,1,712,712
